flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,aircraft_code,model,range
136351,PG0252,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,5432352054   ,136351,Economy,12200.00,,,,,,,,,,,,,,5432352054   ,136351,18,13F,733,Boeing 737-300,4200
136366,PG0252,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,5432349946   ,136366,Economy,12200.00,,,,,,,,,,,,,,5432349946   ,136366,39,13F,733,Boeing 737-300,4200
136316,PG0252,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,5432350209   ,136316,Economy,12200.00,,,,,,,,,,,,,,5432350209   ,136316,42,13F,733,Boeing 737-300,4200
136436,PG0252,2017-01-26T10:05:00Z,2017-01-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-26T10:08:00Z,2017-01-26T11:47:00Z,5432350556   ,136436,Economy,12200.00,,,,,,,,,,,,,,5432350556   ,136436,79,13F,733,Boeing 737-300,4200
136135,PG0252,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,5432350778   ,136135,Economy,12200.00,,,,,,,,,,,,,,5432350778   ,136135,73,13F,733,Boeing 737-300,4200
136146,PG0252,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,5432351294   ,136146,Economy,12200.00,,,,,,,,,,,,,,5432351294   ,136146,53,13F,733,Boeing 737-300,4200
136423,PG0252,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,5435171346   ,136423,Economy,12200.00,,,,,,,,,,,,,,5435171346   ,136423,101,13F,733,Boeing 737-300,4200
136389,PG0252,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,5434147372   ,136389,Economy,12200.00,,,,,,,,,,,,,,5434147372   ,136389,11,13F,733,Boeing 737-300,4200
136204,PG0252,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,5434147806   ,136204,Economy,12200.00,,,,,,,,,,,,,,5434147806   ,136204,84,13F,733,Boeing 737-300,4200
136284,PG0252,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,5435489605   ,136284,Economy,12200.00,,,,,,,,,,,,,,5435489605   ,136284,116,13F,733,Boeing 737-300,4200
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,5435171493   ,136172,Economy,12200.00,,,,,,,,,,,,,,5435171493   ,136172,38,13F,733,Boeing 737-300,4200
136420,PG0252,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,5435722635   ,136420,Economy,12200.00,,,,,,,,,,,,,,5435722635   ,136420,72,13F,733,Boeing 737-300,4200
136441,PG0252,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,5435722697   ,136441,Economy,12200.00,,,,,,,,,,,,,,5435722697   ,136441,114,13F,733,Boeing 737-300,4200
136268,PG0252,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,5435172392   ,136268,Economy,12200.00,,,,,,,,,,,,,,5435172392   ,136268,91,13F,733,Boeing 737-300,4200
136479,PG0252,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,5435172523   ,136479,Economy,12200.00,,,,,,,,,,,,,,5435172523   ,136479,72,13F,733,Boeing 737-300,4200
136486,PG0252,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,5432333709   ,136486,Economy,12200.00,,,,,,,,,,,,,,5432333709   ,136486,58,13F,733,Boeing 737-300,4200
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,5432333723   ,136181,Economy,12200.00,,,,,,,,,,,,,,5432333723   ,136181,80,13F,733,Boeing 737-300,4200
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,5435171510   ,136282,Economy,12200.00,,,,,,,,,,,,,,5435171510   ,136282,97,13F,733,Boeing 737-300,4200
136270,PG0252,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,5435172265   ,136270,Economy,12200.00,,,,,,,,,,,,,,5435172265   ,136270,84,13F,733,Boeing 737-300,4200
136452,PG0252,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,5435172429   ,136452,Economy,12200.00,,,,,,,,,,,,,,5435172429   ,136452,46,13F,733,Boeing 737-300,4200
136215,PG0252,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,5435172740   ,136215,Economy,12200.00,,,,,,,,,,,,,,5435172740   ,136215,3,13F,733,Boeing 737-300,4200
136360,PG0252,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,5435489597   ,136360,Economy,12200.00,,,,,,,,,,,,,,5435489597   ,136360,87,13F,733,Boeing 737-300,4200
136165,PG0252,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,5435489660   ,136165,Economy,12200.00,,,,,,,,,,,,,,5435489660   ,136165,67,13F,733,Boeing 737-300,4200
136209,PG0252,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,5432333387   ,136209,Economy,12200.00,,,,,,,,,,,,,,5432333387   ,136209,25,13F,733,Boeing 737-300,4200
136383,PG0252,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,5432333644   ,136383,Economy,12200.00,,,,,,,,,,,,,,5432333644   ,136383,96,13F,733,Boeing 737-300,4200
136249,PG0252,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,5432351552   ,136249,Economy,12200.00,,,,,,,,,,,,,,5432351552   ,136249,114,13F,733,Boeing 737-300,4200
136439,PG0252,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,5432352199   ,136439,Economy,12200.00,,,,,,,,,,,,,,5432352199   ,136439,58,13F,733,Boeing 737-300,4200
136119,PG0252,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,5432349547   ,136119,Economy,12200.00,,,,,,,,,,,,,,5432349547   ,136119,93,13F,733,Boeing 737-300,4200
136159,PG0252,2017-01-04T10:05:00Z,2017-01-04T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-04T10:07:00Z,2017-01-04T11:45:00Z,5432349604   ,136159,Economy,12200.00,,,,,,,,,,,,,,5432349604   ,136159,52,13F,733,Boeing 737-300,4200
136275,PG0252,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,5432350227   ,136275,Economy,12200.00,,,,,,,,,,,,,,5432350227   ,136275,25,13F,733,Boeing 737-300,4200
136428,PG0252,2017-01-21T10:05:00Z,2017-01-21T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-21T10:08:00Z,2017-01-21T11:47:00Z,5432350466   ,136428,Economy,12200.00,,,,,,,,,,,,,,5432350466   ,136428,5,13F,733,Boeing 737-300,4200
136310,PG0252,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,5432350605   ,136310,Economy,12200.00,,,,,,,,,,,,,,5432350605   ,136310,59,13F,733,Boeing 737-300,4200
136226,PG0252,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,5432351000   ,136226,Economy,12200.00,,,,,,,,,,,,,,5432351000   ,136226,29,13F,733,Boeing 737-300,4200
136269,PG0252,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,5432351507   ,136269,Economy,12200.00,,,,,,,,,,,,,,5432351507   ,136269,86,13F,733,Boeing 737-300,4200
136348,PG0252,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,5432351627   ,136348,Economy,12200.00,,,,,,,,,,,,,,5432351627   ,136348,107,13F,733,Boeing 737-300,4200
136471,PG0252,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,5435171559   ,136471,Economy,12200.00,,,,,,,,,,,,,,5435171559   ,136471,75,13F,733,Boeing 737-300,4200
136387,PG0252,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,5435171602   ,136387,Economy,12200.00,,,,,,,,,,,,,,5435171602   ,136387,84,13F,733,Boeing 737-300,4200
136293,PG0252,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,5435171722   ,136293,Economy,12200.00,,,,,,,,,,,,,,5435171722   ,136293,32,13F,733,Boeing 737-300,4200
136345,PG0252,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,5435171757   ,136345,Economy,12200.00,,,,,,,,,,,,,,5435171757   ,136345,86,13F,733,Boeing 737-300,4200
136485,PG0252,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,5435171822   ,136485,Economy,12200.00,,,,,,,,,,,,,,5435171822   ,136485,17,13F,733,Boeing 737-300,4200
136131,PG0252,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,5435171869   ,136131,Economy,12200.00,,,,,,,,,,,,,,5435171869   ,136131,87,13F,733,Boeing 737-300,4200
136322,PG0252,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,5435172117   ,136322,Economy,12200.00,,,,,,,,,,,,,,5435172117   ,136322,84,13F,733,Boeing 737-300,4200
136403,PG0252,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,5435172507   ,136403,Economy,12200.00,,,,,,,,,,,,,,5435172507   ,136403,122,13F,733,Boeing 737-300,4200
136458,PG0252,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,5435171120   ,136458,Economy,12200.00,,,,,,,,,,,,,,5435171120   ,136458,3,13F,733,Boeing 737-300,4200
136226,PG0252,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,5432333672   ,136226,Economy,12200.00,,,,,,,,,,,,,,5432333672   ,136226,34,14A,733,Boeing 737-300,4200
136202,PG0252,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,5432349465   ,136202,Economy,12200.00,,,,,,,,,,,,,,5432349465   ,136202,56,14A,733,Boeing 737-300,4200
136423,PG0252,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,5434147277   ,136423,Economy,12200.00,,,,,,,,,,,,,,5434147277   ,136423,100,14A,733,Boeing 737-300,4200
136387,PG0252,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,5434147382   ,136387,Economy,12200.00,,,,,,,,,,,,,,5434147382   ,136387,85,14A,733,Boeing 737-300,4200
136436,PG0252,2017-01-26T10:05:00Z,2017-01-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-26T10:08:00Z,2017-01-26T11:47:00Z,5434147465   ,136436,Economy,12200.00,,,,,,,,,,,,,,5434147465   ,136436,81,14A,733,Boeing 737-300,4200
136411,PG0252,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,5432333753   ,136411,Economy,12200.00,,,,,,,,,,,,,,5432333753   ,136411,94,14A,733,Boeing 737-300,4200
136464,PG0252,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,5432349994   ,136464,Economy,12200.00,,,,,,,,,,,,,,5432349994   ,136464,81,14A,733,Boeing 737-300,4200
136131,PG0252,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,5432350774   ,136131,Economy,12200.00,,,,,,,,,,,,,,5432350774   ,136131,93,14A,733,Boeing 737-300,4200
136485,PG0252,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,5432350942   ,136485,Economy,12200.00,,,,,,,,,,,,,,5432350942   ,136485,15,14A,733,Boeing 737-300,4200
136270,PG0252,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,5432351489   ,136270,Economy,12200.00,,,,,,,,,,,,,,5432351489   ,136270,5,14A,733,Boeing 737-300,4200
136269,PG0252,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,5432351524   ,136269,Economy,12200.00,,,,,,,,,,,,,,5432351524   ,136269,85,14A,733,Boeing 737-300,4200
136268,PG0252,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,5432351561   ,136268,Economy,12200.00,,,,,,,,,,,,,,5432351561   ,136268,86,14A,733,Boeing 737-300,4200
136403,PG0252,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,5432351646   ,136403,Economy,12200.00,,,,,,,,,,,,,,5432351646   ,136403,119,14A,733,Boeing 737-300,4200
136345,PG0252,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,5432350513   ,136345,Economy,12200.00,,,,,,,,,,,,,,5432350513   ,136345,104,14A,733,Boeing 737-300,4200
136310,PG0252,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,5432350645   ,136310,Economy,12200.00,,,,,,,,,,,,,,5432350645   ,136310,58,14A,733,Boeing 737-300,4200
136249,PG0252,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,5432351780   ,136249,Economy,12200.00,,,,,,,,,,,,,,5432351780   ,136249,41,14A,733,Boeing 737-300,4200
136479,PG0252,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,5432351835   ,136479,Economy,12200.00,,,,,,,,,,,,,,5432351835   ,136479,71,14A,733,Boeing 737-300,4200
136351,PG0252,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,5432352250   ,136351,Economy,12200.00,,,,,,,,,,,,,,5432352250   ,136351,49,14A,733,Boeing 737-300,4200
136209,PG0252,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,5432362689   ,136209,Economy,12200.00,,,,,,,,,,,,,,5432362689   ,136209,24,14A,733,Boeing 737-300,4200
136293,PG0252,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,5432052147   ,136293,Economy,12200.00,,,,,,,,,,,,,,5432052147   ,136293,36,14A,733,Boeing 737-300,4200
136164,PG0252,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,5434147232   ,136164,Economy,12200.00,,,,,,,,,,,,,,5434147232   ,136164,22,14A,733,Boeing 737-300,4200
136119,PG0252,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,5435171146   ,136119,Economy,12200.00,,,,,,,,,,,,,,5435171146   ,136119,95,14A,733,Boeing 737-300,4200
136366,PG0252,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,5435171391   ,136366,Economy,12200.00,,,,,,,,,,,,,,5435171391   ,136366,38,14A,733,Boeing 737-300,4200
136135,PG0252,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,5435171961   ,136135,Economy,12200.00,,,,,,,,,,,,,,5435171961   ,136135,78,14A,733,Boeing 737-300,4200
136284,PG0252,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,5435172142   ,136284,Economy,12200.00,,,,,,,,,,,,,,5435172142   ,136284,21,14A,733,Boeing 737-300,4200
136420,PG0252,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,5435171087   ,136420,Economy,12200.00,,,,,,,,,,,,,,5435171087   ,136420,6,14A,733,Boeing 737-300,4200
136165,PG0252,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,5435172561   ,136165,Economy,12200.00,,,,,,,,,,,,,,5435172561   ,136165,66,14A,733,Boeing 737-300,4200
136463,PG0252,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,5435171639   ,136463,Economy,12200.00,,,,,,,,,,,,,,5435171639   ,136463,69,14A,733,Boeing 737-300,4200
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,5435171934   ,136181,Economy,12200.00,,,,,,,,,,,,,,5435171934   ,136181,64,14A,733,Boeing 737-300,4200
136132,PG0252,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,5434147708   ,136132,Economy,12200.00,,,,,,,,,,,,,,5434147708   ,136132,15,14A,733,Boeing 737-300,4200
136471,PG0252,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,5432333582   ,136471,Economy,12200.00,,,,,,,,,,,,,,5432333582   ,136471,78,14A,733,Boeing 737-300,4200
136275,PG0252,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,5432349898   ,136275,Economy,12200.00,,,,,,,,,,,,,,5432349898   ,136275,23,14A,733,Boeing 737-300,4200
136458,PG0252,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,5432349580   ,136458,Economy,12200.00,,,,,,,,,,,,,,5432349580   ,136458,6,14A,733,Boeing 737-300,4200
136159,PG0252,2017-01-04T10:05:00Z,2017-01-04T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-04T10:07:00Z,2017-01-04T11:45:00Z,5432349706   ,136159,Economy,12200.00,,,,,,,,,,,,,,5432349706   ,136159,44,14A,733,Boeing 737-300,4200
136122,PG0252,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-08T10:08:00Z,2017-01-08T11:48:00Z,5432349894   ,136122,Economy,12200.00,,,,,,,,,,,,,,5432349894   ,136122,66,14A,733,Boeing 737-300,4200
136389,PG0252,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,5432350244   ,136389,Economy,12200.00,,,,,,,,,,,,,,5432350244   ,136389,9,14A,733,Boeing 737-300,4200
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,5432350794   ,136178,Economy,12200.00,,,,,,,,,,,,,,5432350794   ,136178,83,14A,733,Boeing 737-300,4200
136316,PG0252,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,5432350110   ,136316,Economy,12200.00,,,,,,,,,,,,,,5432350110   ,136316,44,14A,733,Boeing 737-300,4200
136441,PG0252,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,5432350947   ,136441,Economy,12200.00,,,,,,,,,,,,,,5432350947   ,136441,83,14A,733,Boeing 737-300,4200
136320,PG0252,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,5432351966   ,136320,Economy,12200.00,,,,,,,,,,,,,,5432351966   ,136320,74,14A,733,Boeing 737-300,4200
136439,PG0252,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,5432352221   ,136439,Economy,12200.00,,,,,,,,,,,,,,5432352221   ,136439,46,14A,733,Boeing 737-300,4200
136452,PG0252,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,5434147727   ,136452,Economy,12200.00,,,,,,,,,,,,,,5434147727   ,136452,82,14A,733,Boeing 737-300,4200
136204,PG0252,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,5434147805   ,136204,Economy,12200.00,,,,,,,,,,,,,,5434147805   ,136204,83,14A,733,Boeing 737-300,4200
136266,PG0252,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,5434147855   ,136266,Economy,12200.00,,,,,,,,,,,,,,5434147855   ,136266,91,14A,733,Boeing 737-300,4200
136428,PG0252,2017-01-21T10:05:00Z,2017-01-21T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-21T10:08:00Z,2017-01-21T11:47:00Z,5432362746   ,136428,Economy,12200.00,,,,,,,,,,,,,,5432362746   ,136428,8,14A,733,Boeing 737-300,4200
136486,PG0252,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,5432333708   ,136486,Economy,12200.00,,,,,,,,,,,,,,5432333708   ,136486,96,14A,733,Boeing 737-300,4200
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,5435171524   ,136282,Economy,12200.00,,,,,,,,,,,,,,5435171524   ,136282,51,14A,733,Boeing 737-300,4200
136360,PG0252,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,5435172095   ,136360,Economy,12200.00,,,,,,,,,,,,,,5435172095   ,136360,81,14A,733,Boeing 737-300,4200
136383,PG0252,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,AAQ,SVO,Arrived,733,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,5435171778   ,136383,Economy,12200.00,,,,,,,,,,,,,,5435171778   ,136383,97,14A,733,Boeing 737-300,4200
136250,PG0252,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,5435172160   ,136250,Economy,12200.00,,,,,,,,,,,,,,5435172160   ,136250,64,14A,733,Boeing 737-300,4200
136264,PG0252,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,AAQ,SVO,Arrived,733,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,5435172440   ,136264,Economy,12200.00,,,,,,,,,,,,,,5435172440   ,136264,109,14A,733,Boeing 737-300,4200
