,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
6093,id_182,"['American', 'Bar', 'Vegetarian Friendly']",$$ - $$$,277
6152,id_14824,['British'],$,7
6019,id_222,"['Polish', 'European', 'Wine Bar']",$$ - $$$,150
6167,id_4935,['Spanish'],$,16
6068,id_7745,"['Mediterranean', 'Argentinean', 'South American']",$$ - $$$,12
6296,id_1717,"['Japanese', 'Sushi', 'Fusion']",$$ - $$$,355
6321,id_334,,$$ - $$$,10
6322,id_6837,"['Peruvian', 'South American']",$$ - $$$,1
6004,id_1233,,,
6108,id_369,"['Mediterranean', 'European', 'Greek']",$$ - $$$,75
6056,id_2446,['Italian'],$,37
6192,id_8423,['French'],$$ - $$$,27
6028,id_3393,,,
6250,id_1033,,,5
6436,id_538,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,747
6445,id_907,"['French', 'European', 'Wine Bar']",$$ - $$$,180
6410,id_6427,,,14
6460,id_1204,,,4
6527,id_10591,"['Cafe', 'Fast Food']",,13
6612,id_2301,,,6
6731,id_3422,['Cafe'],,4
6507,id_3039,"['Asian', 'Thai', 'Vietnamese']",$$ - $$$,19
6626,id_11087,,,4
6555,id_628,"['Quick Bites', 'German', 'Fast Food']",$,114
6514,id_1333,"['Swiss', 'European', 'Central European']",$$ - $$$,17
6546,id_2153,,,
6401,id_13394,,,3
6809,id_14431,['Fast Food'],,5
6419,id_1008,"['Bar', 'International', 'Pub']",$$ - $$$,12
6512,id_12477,['Cafe'],,2
6257,id_1975,,,641
6255,id_1289,['Fast Food'],$,10
6233,id_1427,,,
6486,id_3553,"['European', 'Portuguese']",$$ - $$$,38
6131,id_6740,"['Italian', 'Pizza', 'Mediterranean']",$,19
6556,id_2331,"['Chinese', 'Asian', 'Mongolian']",$,23
6411,id_2495,"['Bar', 'Cafe', 'Pub']",$$ - $$$,22
6301,id_2021,"['Cafe', 'Swedish', 'Scandinavian']",$$ - $$$,30
6452,id_437,,,
6032,id_5104,,,
6418,id_4550,['Italian'],,13
6712,id_8306,"['French', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,53
6350,id_2443,"['Specialty Food Market', 'Italian', 'Deli']",$$ - $$$,18
6209,id_1096,"['Bar', 'European', 'Gastropub']",$$ - $$$,260
6237,id_227,"['Mediterranean', 'European', 'Greek']",$$ - $$$,295
6249,id_304,['Dessert'],$,12
6260,id_5017,['French'],$,59
6371,id_4848,['Italian'],$$ - $$$,25
6240,id_4707,['German'],$$ - $$$,9
6362,id_3002,"['European', 'Portuguese']",$$ - $$$,7
6216,id_310,"['European', 'Portuguese', 'Vegetarian Friendly']",$$ - $$$,370
6382,id_4361,"['Italian', 'Pizza', 'Seafood']",$,76
6327,id_1874,['European'],$$ - $$$,29
6393,id_3620,"['Indian', 'German', 'Fast Food']",$,31
6569,id_807,"['German', 'Vegetarian Friendly']",$$ - $$$,29
6118,id_436,,,
6441,id_5516,"['Chinese', 'Asian', 'Thai']",$$ - $$$,21
6386,id_7166,['Spanish'],$,11
6405,id_5481,['Spanish'],$$ - $$$,12
6454,id_3168,"['European', 'Portuguese']",$,11
6425,id_1593,"['Quick Bites', 'American', 'Fast Food']",$,47
6485,id_6772,"['Bar', 'Spanish', 'Pub']",$$ - $$$,38
6662,id_592,"['European', 'Scandinavian']",$$ - $$$,14
6625,id_2651,"['Austrian', 'European']",$$ - $$$,5
6608,id_1223,['Italian'],$$ - $$$,16
6613,id_1134,"['Polish', 'International', 'European']",$,3
6490,id_2406,"['European', 'Vegetarian Friendly']",$,75
6470,id_5594,"['Italian', 'Pizza', 'European']",$$ - $$$,147
6412,id_9449,['French'],$$ - $$$,104
6526,id_6482,,$,22
6182,id_15143,['Indian'],$$ - $$$,14
6497,id_578,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,319
6690,id_1320,['German'],$$ - $$$,9
6392,id_2423,,,
6288,id_1788,"['Asian', 'Cambodian', 'Vegetarian Friendly']",$$ - $$$,384
6594,id_10716,"['Quick Bites', 'Fast Food', 'Asian']",$,35
6236,id_3513,"['French', 'Bar', 'European']",$,94
6747,id_1601,['Italian'],,171
6280,id_10248,['Italian'],$$ - $$$,4
6732,id_1755,"['Japanese', 'Asian']",$$ - $$$,34
6585,id_240,"['European', 'Scandinavian', 'Danish']",$$ - $$$,334
6311,id_4105,,,
6960,id_4297,,,3
6652,id_4957,,$$ - $$$,6
6967,id_1691,,,6
6609,id_3174,,,
6508,id_1466,,,
6518,id_38,,,
6775,id_3047,['Italian'],$,26
6427,id_337,"['Italian', 'Mediterranean', 'European']",$$ - $$$,217
6078,id_8522,,,
6459,id_512,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,1104
6740,id_713,"['Japanese', 'Asian', 'Swedish']",$$ - $$$,65
6320,id_1533,,,
6639,id_919,,,
6768,id_2070,,,
6029,id_1428,,,
6718,id_1003,"['Bar', 'Mediterranean', 'Spanish']",$$ - $$$,585
6520,id_1349,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,54
6552,id_1480,"['Irish', 'Bar', 'European']",$$ - $$$,13
6381,id_5221,"['Chinese', 'Japanese', 'Seafood']",$$ - $$$,95
6390,id_4989,['Thai'],,3
6372,id_9343,['Italian'],$$ - $$$,1
6299,id_213,,,
6026,id_252,"['Bar', 'British', 'Pub']",$$ - $$$,1838
6290,id_1022,"['Asian', 'Vegetarian Friendly']",$,22
6267,id_11941,,,
6238,id_3776,"['Seafood', 'Fast Food', 'British']",$,349
6333,id_7347,,,1
6467,id_1609,"['Italian', 'International', 'Mediterranean']",$$$$,947
6453,id_2888,"['Bar', 'Pub']",,4
6337,id_2252,['Pub'],,6
6110,id_1608,,,
6461,id_3999,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,165
6358,id_8,"['Austrian', 'Fast Food', 'European']",$,937
6772,id_3931,"['Mediterranean', 'European', 'Spanish']",$,21
6774,id_1795,"['French', 'European']",$$ - $$$,173
6483,id_1833,['Sushi'],,2
6757,id_2787,"['Italian', 'Pizza']",$,77
6682,id_592,,,2
6017,id_2395,"['Steakhouse', 'Barbecue']",$$ - $$$,131
6510,id_2837,"['Italian', 'French', 'European']",$$ - $$$,275
6268,id_4169,"['Chinese', 'Asian', 'Hong Kong']",$$ - $$$,57
6077,id_400,"['American', 'Bar', 'European']",$$ - $$$,143
6033,id_2816,,,
6111,id_515,"['Irish', 'Bar', 'Pub']",$$ - $$$,222
6286,id_337,"['European', 'British', 'Vegetarian Friendly']",$$$$,1326
6658,id_4001,,,3
6815,id_2202,,,2
6354,id_11091,['Italian'],,5
6378,id_1045,"['Cafe', 'Healthy', 'Street Food']",$$ - $$$,2
6637,id_302,"['Italian', 'Mediterranean', 'European']",$$ - $$$,123
6499,id_14036,,,26
6384,id_1782,,,1
6034,id_2291,"['Mediterranean', 'European', 'Spanish']",$,154
6355,id_1449,"['European', 'Portuguese']",,31
6383,id_2307,"['American', 'Fast Food', 'Vegetarian Friendly']",$$ - $$$,27
6221,id_1936,,$$ - $$$,10
6492,id_1481,,,
6170,id_5803,"['Italian', 'Pizza', 'European']",$$ - $$$,56
6396,id_102,"['Barbecue', 'European']",$$ - $$$,91
6326,id_3420,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,152
6122,id_193,"['European', 'Central European', 'Vegetarian Friendly']",$$ - $$$,61
6458,id_1583,,,6
6488,id_1183,,,
6457,id_775,"['European', 'Scandinavian', 'Vegetarian Friendly']",$$ - $$$,26
6429,id_3983,['International'],$$ - $$$,15
6505,id_1433,['Italian'],,9
6532,id_4895,"['Brazilian', 'Mediterranean', 'Spanish']",$$ - $$$,52
6424,id_603,"['Japanese', 'Asian', 'Deli']",$$ - $$$,291
6449,id_559,"['German', 'Fast Food', 'Deli']",$,116
6466,id_2554,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,48
6577,id_10957,,,3
6469,id_14352,"['Quick Bites', 'Fast Food']",,11
6537,id_2065,['French'],$$ - $$$,15
6855,id_11957,['French'],,5
6571,id_1281,"['Italian', 'Mediterranean', 'European']",$$ - $$$,158
6551,id_6039,"['International', 'Mediterranean', 'European']",$$ - $$$,360
6892,id_5875,['Spanish'],,2
6067,id_2000,,,
6671,id_4330,"['Mediterranean', 'Spanish']",$$ - $$$,20
6943,id_1481,"['Japanese', 'Sushi']",,14
6882,id_691,"['Italian', 'Pizza', 'European']",$,58
6223,id_9275,"['Bakeries', 'Cafe', 'International']",,13
6659,id_1278,"['Bar', 'European', 'Pub']",$,81
6543,id_3683,"['French', 'European']",$$ - $$$,164
6595,id_1367,"['French', 'Bar', 'Cafe']",$$ - $$$,145
6587,id_2436,"['American', 'Peruvian', 'Latin']",$$ - $$$,20
6511,id_2712,,,
6616,id_2147,,,9
6826,id_524,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,363
6689,id_4127,"['Italian', 'European', 'Vegetarian Friendly']",$$ - $$$,200
6795,id_364,"['Mexican', 'Latin', 'Vegetarian Friendly']",$$ - $$$,74
6963,id_840,"['Italian', 'European', 'Gluten Free Options']",$$$$,786
6709,id_78,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,476
6291,id_5160,"['Italian', 'Pizza']",$,6
6869,id_12989,"['French', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,31
6746,id_16003,['Middle Eastern'],,1
6699,id_4046,,,2
6039,id_3197,,,
6972,id_712,['Steakhouse'],$,21
6413,id_3112,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,228
6808,id_1261,,$,12
6668,id_895,"['European', 'Vegetarian Friendly']",$$ - $$$,68
6797,id_539,"['French', 'Mediterranean', 'European']",$$ - $$$,155
6803,id_1570,"['Italian', 'Pizza']",$$ - $$$,16
6328,id_10674,['Cafe'],$$ - $$$,15
6760,id_1944,"['American', 'Fast Food']",$$ - $$$,20
6812,id_4785,"['Dessert', 'Cafe', 'Deli']",$$ - $$$,23
6361,id_86,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,1616
6666,id_7937,"['Bar', 'British', 'Pub']",$$ - $$$,111
6088,id_1647,"['French', 'Mediterranean', 'European']",$$ - $$$,42
6741,id_489,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,135
6783,id_2096,['Vegetarian Friendly'],$,23
6661,id_7728,['Pizza'],$,61
6533,id_9028,['French'],,2
6540,id_1830,,,
6305,id_1368,"['Italian', 'Pizza', 'European']",$$ - $$$,74
6364,id_2698,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,38
6806,id_7936,['Cafe'],,5
6733,id_2640,"['Spanish', 'Vegetarian Friendly']",$$ - $$$,22
6135,id_9424,"['Mexican', 'Latin', 'Spanish']",$$ - $$$,29
6496,id_2196,,,1
6062,id_614,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,812
6376,id_556,"['Bar', 'European', 'British']",$$ - $$$,195
6128,id_6208,"['Indian', 'Healthy', 'Vegetarian Friendly']",$,23
6785,id_1722,"['Italian', 'Mediterranean', 'Romana']",$$ - $$$,220
6199,id_525,"['French', 'Brew Pub', 'Dining bars']",$,175
6368,id_424,,,
6828,id_4175,"['Bar', 'Pub']",,3
6579,id_354,,$,9
6863,id_11628,"['Fast Food', 'Turkish', 'Middle Eastern']",$,18
6274,id_4061,['Chinese'],,2
6228,id_11723,"['Asian', 'Vietnamese', 'Soups']",$,45
6279,id_2447,,,
6186,id_11765,,,
6224,id_4467,"['Italian', 'Pub']",$,52
6380,id_3066,['French'],$$$$,2
6611,id_7003,,,
6872,id_267,,,
6422,id_345,,,
6780,id_3531,,,
6672,id_5534,,,
6935,id_681,,,
6956,id_3248,,,
6303,id_421,"['Italian', 'Mediterranean', 'Contemporary']",$$ - $$$,189
6615,id_1822,['Indian'],,30
6683,id_701,"['Swiss', 'Pizza', 'Mediterranean']",$$ - $$$,15
6557,id_9418,"['French', 'Brew Pub', 'Cafe']",$$ - $$$,53
6515,id_5045,,,1
6654,id_841,"['Italian', 'Pizza', 'Fast Food']",$,18
6542,id_8383,"['Italian', 'Pizza']",$,22
6408,id_3558,"['Italian', 'International', 'Mediterranean', 'Middle Eastern']",,11
6471,id_6294,,$$ - $$$,15
6473,id_2906,,$,12
6464,id_297,['Bar'],$$ - $$$,243
6234,id_1013,,,13
6275,id_7255,"['Latin', 'International', 'Mediterranean']",$$ - $$$,172
6480,id_12419,,,2
6162,id_4013,"['European', 'Czech']",$$ - $$$,22
6698,id_1043,,,
6145,id_11434,['Italian'],,16
6628,id_2067,"['Lebanese', 'Mediterranean', 'Middle Eastern']",,4
6239,id_8551,['French'],$$ - $$$,34
6058,id_1327,"['Italian', 'Mediterranean', 'European']",$$ - $$$,282
6580,id_471,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,97
6300,id_1833,"['Mediterranean', 'Barbecue', 'European']",$$ - $$$,203
6246,id_15491,['British'],$$ - $$$,107
6781,id_1279,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,434
6762,id_2034,['European'],$$ - $$$,176
6728,id_3119,"['Mediterranean', 'Spanish', 'Catalan']",$$ - $$$,102
6630,id_1302,"['Bar', 'Pub']",$,16
6651,id_4117,"['Cafe', 'British', 'Turkish']",$,38
6562,id_5906,,,
6975,id_7155,,,
6606,id_775,"['Seafood', 'Greek']",$$ - $$$,24
6270,id_8376,"['Turkish', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,27
6402,id_1100,"['Seafood', 'European', 'Scandinavian']",$$ - $$$,219
6491,id_1165,,,
6083,id_9918,"['Quick Bites', 'Fast Food', 'Barbecue']",$,20
6391,id_228,"['Steakhouse', 'International', 'Barbecue']",$$ - $$$,503
6351,id_6893,,,
6988,id_2259,['Cafe'],,4
6544,id_544,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,590
6484,id_2738,,$$ - $$$,4
6495,id_6061,"['Wine Bar', 'Vegetarian Friendly']",$$ - $$$,96
6417,id_6962,"['Spanish', 'Vegetarian Friendly']",$,78
6482,id_5893,['Vegetarian Friendly'],$$ - $$$,1
6433,id_244,['Deli'],$$ - $$$,8
6861,id_1815,"['Italian', 'Bar', 'European']",$$ - $$$,103
6023,id_8308,"['Lebanese', 'Middle Eastern', 'Vegetarian Friendly']",$$ - $$$,25
6215,id_436,"['American', 'Fast Food', 'Soups']",$,103
6843,id_356,"['Quick Bites', 'American', 'Bar']",$,250
6701,id_1301,,,1
6489,id_749,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,25
6633,id_2243,"['Italian', 'Brew Pub', 'Bar']",$$ - $$$,29
6565,id_1772,"['French', 'Spanish', 'Fusion']",$$ - $$$,8
6568,id_1548,,$$ - $$$,15
6610,id_8,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,1297
6259,id_290,"['Swiss', 'European', 'Central European']",$$ - $$$,287
6252,id_4642,"['Italian', 'Pizza', 'European']",$$ - $$$,55
6878,id_2089,"['Dutch', 'Cafe', 'European']",$$ - $$$,15
6273,id_276,"['American', 'Polish', 'European']",$$ - $$$,129
6677,id_1490,['Italian'],,4
6834,id_2926,"['Belgian', 'European']",,2
6501,id_5123,['Italian'],,6
6346,id_4501,"['Italian', 'Mediterranean', 'European']",$$ - $$$,269
6487,id_3849,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,104
6749,id_11323,['French'],$$ - $$$,23
6530,id_4345,"['Italian', 'Pizza', 'Seafood']",$,145
6893,id_6780,"['Mediterranean', 'European', 'Spanish']",,62
6592,id_1634,['European'],$$ - $$$,6
6700,id_837,"['Polish', 'European', 'Vegetarian Friendly']",$$$$,90
6965,id_858,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,18
6846,id_1620,"['Bar', 'Pub']",,13
6600,id_7329,,$,5
6932,id_1802,['Italian'],$,19
6648,id_5382,"['Italian', 'Fast Food']",$,12
6359,id_466,['Pub'],$$ - $$$,71
6970,id_86,"['French', 'European', 'Vegetarian Friendly']",$$$$,824
6619,id_1247,"['Japanese', 'Seafood', 'Sushi']",$$ - $$$,46
6942,id_643,"['American', 'Steakhouse', 'Grill']",$$ - $$$,96
6636,id_847,"['Cafe', 'European', 'Hungarian']",$,11
6674,id_11815,['Italian'],$$ - $$$,7
6903,id_3073,"['International', 'Mediterranean', 'Healthy']",$,31
6596,id_12172,"['Cafe', 'British', 'Deli']",$$ - $$$,3
6939,id_2138,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,105
6793,id_837,"['Vegetarian Friendly', 'Vegan Options']",$,34
6597,id_5052,"['Bar', 'Pub', 'Wine Bar']",,5
6710,id_4322,"['Irish', 'Bar', 'Pub']",$,182
6465,id_1052,"['European', 'Vegetarian Friendly']",$$ - $$$,385
6931,id_1120,['Cafe'],$$ - $$$,20
6705,id_5539,"['Mediterranean', 'Spanish']",$,147
6729,id_2299,"['Japanese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,38
6802,id_2249,"['International', 'European']",$$ - $$$,67
6773,id_3564,"['European', 'Czech']",$$ - $$$,8
6766,id_13967,,,4
6723,id_484,"['Middle Eastern', 'Persian', 'Vegetarian Friendly']",$$ - $$$,259
6524,id_267,"['French', 'European']",$$ - $$$,314
6706,id_2749,"['Belgian', 'European', 'Street Food']",$,11
6642,id_330,"['International', 'European', 'Vegetarian Friendly']",$$$$,112
6936,id_3739,"['Chinese', 'Asian', 'Cantonese']",$$$$,149
6593,id_4208,"['French', 'European', 'Gastropub']",$$ - $$$,505
6607,id_5986,['Cafe'],$,18
6428,id_382,"['Italian', 'Mediterranean', 'European']",$$ - $$$,153
6635,id_833,"['Bar', 'British', 'Pub']",$$ - $$$,46
6949,id_8116,,$,15
6719,id_11898,"['Chinese', 'Asian']",$,47
6443,id_4762,"['Mexican', 'Latin', 'Central American']",$,282
6519,id_562,"['Italian', 'Pizza', 'Mediterranean']",$,772
6349,id_211,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,671
6754,id_2710,"['European', 'Czech']",,6
6414,id_3301,,,
6632,id_3493,"['French', 'Cafe', 'European']",$$ - $$$,880
6911,id_10255,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$,36
6933,id_345,"['Bar', 'Mediterranean', 'European']",$$ - $$$,358
6423,id_8190,['Cafe'],$$ - $$$,44
6730,id_243,"['French', 'International', 'European']",$$ - $$$,375
6647,id_1957,"['Argentinean', 'Gluten Free Options']",$$$$,477
6804,id_1458,"['Mediterranean', 'Spanish', 'Deli']",$,96
6735,id_259,"['Italian', 'Vegan Options']",$$ - $$$,442
6315,id_3643,['Spanish'],,2
6352,id_7615,,,
6208,id_3121,,,
6572,id_3141,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,37
6232,id_1044,,,
6336,id_5490,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,117
6341,id_5566,,,4
6567,id_2217,,,
6522,id_3572,,,
6742,id_818,,,
6653,id_915,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,288
6725,id_730,['Cafe'],$$ - $$$,35
6643,id_3091,['Spanish'],$$ - $$$,76
6897,id_12249,,,5
6645,id_2052,"['Italian', 'Mediterranean']",$$$$,47
6751,id_420,"['Turkish', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,104
6101,id_1185,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,353
6435,id_4098,"['Cafe', 'Fast Food', 'Mediterranean']",$,10
6554,id_2376,"['Asian', 'Indonesian']",$$ - $$$,13
6178,id_269,"['American', 'Bar', 'Grill']",$$ - $$$,309
6685,id_13,"['Italian', 'Pizza', 'Fast Food']",$,698
6064,id_2157,['Vietnamese'],$,13
6229,id_15246,,,
6463,id_2250,,,
6375,id_1405,,,
6688,id_4061,"['Mediterranean', 'Spanish']",$,14
6456,id_1977,"['Italian', 'Steakhouse', 'Pizza']",$$ - $$$,444
6262,id_5586,,,
6304,id_5592,"['Dessert', 'French', 'Cafe']",$$ - $$$,55
6330,id_2572,['Italian'],$$ - $$$,38
6154,id_780,"['Belgian', 'Brew Pub', 'Bar']",$$ - $$$,38
6591,id_2701,"['American', 'Barbecue']",$,182
6603,id_8272,"['Cafe', 'British']",$$ - $$$,44
6559,id_3427,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,21
6792,id_1446,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,126
6923,id_3881,,,
6915,id_9043,,,
6852,id_2372,,,
6450,id_1829,,,
6744,id_14167,['Barbecue'],,3
6548,id_3534,"['Chinese', 'Japanese', 'Sushi']",$,44
6845,id_6161,,,
6794,id_4514,,,
6955,id_14100,,,
6474,id_461,"['Italian', 'Pizza', 'European']",$$ - $$$,51
6581,id_2461,"['Chinese', 'Asian']",$$ - $$$,39
6535,id_4886,['French'],$,23
6770,id_2291,"['French', 'Bar', 'Pub']",$,88
6513,id_6178,,,34
6665,id_8482,['French'],,5
6974,id_5119,,,1
6805,id_567,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,148
6385,id_2614,,,
6561,id_500,['Cafe'],$$ - $$$,39
6048,id_821,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,92
6549,id_3514,,,
6590,id_1872,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,305
6934,id_1150,['Cafe'],,11
6604,id_620,"['Cafe', 'European', 'Healthy']",$,10
6670,id_4084,"['Italian', 'Pizza']",$,369
6660,id_6535,,,3
6253,id_803,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,63
6696,id_1943,['Indian'],$,11
6721,id_3757,['Fast Food'],,6
6059,id_1062,"['American', 'Fast Food']",$$ - $$$,192
6629,id_2168,"['Italian', 'Pizza', 'Mediterranean']",$,1260
6298,id_1450,"['Italian', 'European', 'Central European']",$$$$,75
6570,id_1960,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,310
6310,id_4550,"['Cafe', 'British', 'Soups']",$,2360
6779,id_5005,"['Mediterranean', 'Spanish', 'Contemporary', 'Healthy']",,23
6784,id_4831,,$$ - $$$,6
6881,id_1481,"['Bar', 'European', 'Pub']",$$ - $$$,66
6312,id_240,"['Steakhouse', 'European', 'British']",$$ - $$$,3792
6686,id_828,"['European', 'Danish']",$,7
6345,id_453,"['Italian', 'Swiss', 'Pizza']",$$ - $$$,176
6430,id_4208,"['Italian', 'Pizza']",$,57
6536,id_370,"['Bar', 'European', 'Vegetarian Friendly']",$$ - $$$,319
6825,id_1646,,,13
6745,id_2313,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,325
6105,id_167,"['Italian', 'Pizza', 'Mediterranean']",$,788
6360,id_5796,,,1
6164,id_372,"['Steakhouse', 'Wine Bar', 'Argentinean']",$$ - $$$,126
6566,id_2174,,,
6399,id_2060,"['Italian', 'Seafood', 'Mediterranean']",$$$$,1321
6403,id_241,"['Italian', 'American', 'Bar']",$$ - $$$,1362
6395,id_1793,"['Quick Bites', 'American', 'Fast Food']",$,30
6166,id_731,"['Cafe', 'European', 'Eastern European', 'Central European']",,12
6586,id_2589,['Italian'],$,10
6440,id_11264,"['French', 'European']",$$ - $$$,22
6494,id_1896,"['French', 'European', 'Wine Bar']",$$ - $$$,63
6558,id_2465,"['Fast Food', 'Turkish', 'Vegetarian Friendly']",$,25
6462,id_12394,['British'],$$ - $$$,1
6582,id_574,"['European', 'Central European']",,3
6506,id_357,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$$ - $$$,102
6848,id_320,,$,90
6365,id_7563,,,
6553,id_1518,['Bar'],$$ - $$$,102
6584,id_1044,"['European', 'Soups', 'Central European']",$$ - $$$,14
6874,id_5795,"['Bar', 'Cafe', 'Pub']",$,15
6478,id_1734,"['Bar', 'Fast Food', 'Spanish']",$,90
6493,id_502,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,142
6987,id_201,['Vegetarian Friendly'],$$ - $$$,37
6859,id_2924,"['Belgian', 'Seafood', 'European']",$$ - $$$,269
6564,id_1582,"['European', 'Czech', 'Central European']",$$ - $$$,73
6895,id_11045,,$,3
6684,id_1351,"['Steakhouse', 'International', 'Barbecue']",$$ - $$$,103
6500,id_412,"['European', 'Eastern European', 'Central European']",$$ - $$$,261
6377,id_4988,"['Mediterranean', 'Spanish']",$$ - $$$,17
6989,id_4329,,$,2
6976,id_1679,"['Bar', 'British', 'Pub']",$$ - $$$,190
6966,id_1274,,,1
6982,id_207,"['Bar', 'Mediterranean', 'European']",$$ - $$$,820
6901,id_4523,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,18
6899,id_3046,"['Fast Food', 'Asian', 'Vegetarian Friendly']",$,40
6879,id_3036,"['Seafood', 'European', 'Portuguese']",,11
6884,id_340,"['French', 'European', 'British']",$$$$,1029
6649,id_2325,"['Quick Bites', 'American', 'Fast Food']",$,43
6539,id_1041,['Brazilian'],,200
6968,id_1827,['European'],$$ - $$$,20
6573,id_13111,"['Mexican', 'Latin', 'Bar']",$$ - $$$,1130
6620,id_277,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,386
6576,id_1385,"['Austrian', 'European', 'Vegetarian Friendly']",$,27
6839,id_2849,"['Japanese', 'Sushi', 'Asian']",$,107
6763,id_1471,"['German', 'European', 'Central European']",$$ - $$$,36
6503,id_780,"['Austrian', 'Vegetarian Friendly']",$$ - $$$,115
6922,id_617,,,8
6944,id_1651,"['European', 'Portuguese', 'Vegetarian Friendly']",$,40
6833,id_1029,,,2
6889,id_2879,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,143
6325,id_89,"['European', 'Swedish', 'Scandinavian']",$$ - $$$,121
6926,id_5982,"['Bar', 'European', 'British']",$$ - $$$,91
6756,id_1346,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,318
6748,id_2695,['Spanish'],$,30
6641,id_14302,['American'],,3
6472,id_6010,['Spanish'],$$ - $$$,10
6913,id_704,"['Italian', 'Mediterranean', 'European']",$$ - $$$,317
6694,id_467,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$,86
6906,id_2333,"['Italian', 'Pizza', 'Fast Food']",$,60
6675,id_1302,"['Seafood', 'Asian', 'Thai']",$$ - $$$,61
6814,id_362,"['Italian', 'Vegetarian Friendly']",$$$$,67
6534,id_7234,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,31
